Year,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix),"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric,Sex,Value,ICD10 Code_fat,ICD10 Diagnosis_fat,Diagnosis Type_fat,Metric_fat,Sex_fat,Value_fat,Method,Sex_smk,16 and Over,16-24,25-34,35-49,50-59,60 and Over
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,400,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,400,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,400,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,9200,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,9200,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,9200,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1200,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1200,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1200,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,900,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,900,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,900,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,900,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,900,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,900,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,300,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,300,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,300,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,8700,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,8700,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,8700,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,2000,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,2000,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,2000,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1300,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1300,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1300,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,2500,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,2500,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,2500,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,200,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,200,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,200,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1200,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1200,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1200,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1300,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1300,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1300,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,0,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,0,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,0,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,400,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,400,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,400,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,All codes,All admissions,All admissions,Number of admissions,,10281507,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,,1600202,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C00-D48,All cancers,All cancers,Number of admissions,,1559780,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,,541404,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,,881146,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,,1339113,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,,84194,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,,20514,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,,28997,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,,4718,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,,6778,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,,74607,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,,13708,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,,19312,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,,22648,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,,7603,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,,40208,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,,5633,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,,116705,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,,168578,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,,272127,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,,273337,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,,41899,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,,106457,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,,12017,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of admissions,,10271,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of admissions,,22193,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Number of admissions,,32563,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Number of admissions,,5965,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Number of admissions,,132002,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Number of admissions,,65590,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,,11578,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,All codes,All admissions,All admissions,Attributable number,,460900,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C00-D48,All cancers,All cancers,Attributable number,,156600,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,,131000,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,,134300,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,,18500,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,,67800,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,,13500,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,,19100,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,,3800,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,,800,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,,29600,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,,3400,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,,4000,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,,5400,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,,2600,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,,6600,,,,,,,,,,,,,,
2012/13,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,,4800,,,,,,,,,,,,,,
